Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,Tarih1,prev_close,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
17-12-2024 16:00,KLRHO,34.96,35.8,34.84,35.8,224037.0,0.0,0.84,0.0,inf,0.84,110801.8,102.2,True,67.41,2024-12-17,35.64,0.45,0,,30.98,35.98,False,False
17-12-2024 16:00,EREGL,26.02,26.4,25.98,26.38,29873504.0,0.02,0.36,0.0,inf,0.36,12911511.9,131.37,True,55.34,2024-12-17,26.06,1.23,0,,25.98,26.72,False,False
17-12-2024 15:00,AKSA,11.31,11.57,11.29,11.55,5111924.0,0.02,0.24,0.01,1614.29,0.24,1645584.9,210.64,True,63.4,2024-12-17,11.35,1.76,0,,10.71,11.63,False,False
17-12-2024 15:00,METRO,3.02,3.17,3.02,3.13,12564307.0,0.04,0.11,0.01,1733.33,0.11,2384778.4,426.85,True,72.2,2024-12-17,3.03,3.3,0,,3.0,3.15,False,False
17-12-2024 14:00,OBAMS,50.75,51.3,50.75,51.15,792693.0,0.15,0.4,0.11,263.64,0.4,353245.2,124.4,True,71.46,2024-12-17,50.2,1.89,0,,45.6,51.45,False,False
17-12-2024 13:00,DNISI,28.62,29.42,28.6,29.22,1642576.0,0.2,0.6,0.06,900.0,0.6,677425.3,142.47,True,67.14,2024-12-17,28.6,2.17,0,,25.4,29.5,False,False
17-12-2024 13:00,TATEN,41.66,42.4,41.54,42.2,392837.0,0.2,0.54,0.01,3757.14,0.54,212645.2,84.74,True,62.7,2024-12-17,41.94,0.62,0,,37.74,42.6,False,False
17-12-2024 13:00,GLBMD,13.85,15.19,13.59,15.08,958302.0,0.11,1.23,0.07,1562.16,1.23,266441.1,259.67,True,62.62,2024-12-17,14.23,5.97,0,,13.68,15.7,True,False
17-12-2024 12:00,CANTE,1.7,1.75,1.69,1.75,88345181.0,0.0,0.05,0.0,2400.0,0.05,27834548.8,217.39,True,73.07,2024-12-17,1.7,2.94,0,,1.6,ATH,False,False
17-12-2024 12:00,GOODY,16.89,17.42,16.87,17.4,478972.0,0.02,0.51,0.01,7185.71,0.51,178952.5,167.65,True,57.87,2024-12-17,17.23,0.99,0,,16.87,17.52,False,False
17-12-2024 11:00,TRILC,16.84,17.54,16.81,17.5,5258240.0,0.04,0.66,0.03,1900.0,0.66,858502.9,512.49,True,67.27,2024-12-17,16.93,3.37,0,,16.7,18.05,False,False
17-12-2024 11:00,FORTE,53.0,54.7,52.35,54.3,564454.0,0.4,1.3,0.11,1081.82,1.3,117895.4,378.78,True,68.69,2024-12-17,51.9,4.62,0,,50.5,56.05,False,False
17-12-2024 11:00,SELGD,50.1,54.45,49.88,53.9,848861.0,0.55,3.8,0.24,1489.96,3.8,145889.7,481.85,True,62.63,2024-12-17,49.54,8.8,0,,51.25,54.7,False,False
17-12-2024 10:00,ESCAR,43.04,43.9,43.04,43.74,90029.0,0.16,0.7,0.06,993.75,0.7,33990.1,164.87,True,47.94,2024-12-17,43.62,0.28,0,,43.08,44.22,True,True
17-12-2024 10:00,CUSAN,23.32,25.66,22.84,25.52,2760287.0,0.14,2.2,0.32,579.01,2.2,721496.6,282.58,True,87.51,2024-12-17,23.58,8.23,0,,20.76,ATH,False,False
17-12-2024 10:00,RYSAS,20.18,20.96,20.0,20.9,1890253.0,0.06,0.72,0.09,718.18,0.72,742200.7,154.68,True,74.93,2024-12-17,20.18,3.57,0,,19.04,ATH,False,False
17-12-2024 10:00,IHLGM,2.2,2.29,2.16,2.27,5559165.0,0.02,0.07,0.02,337.5,0.07,2074136.2,168.02,True,54.3,2024-12-17,2.24,1.34,0,,2.1,2.29,False,False
17-12-2024 10:00,DGNMO,9.48,9.63,9.34,9.59,958581.0,0.04,0.11,0.0,10900.0,0.11,311346.3,207.88,True,67.55,2024-12-17,9.41,1.91,0,,8.93,ATH,False,False
17-12-2024 10:00,BEGYO,5.63,5.73,5.62,5.72,9998083.0,0.01,0.09,0.02,462.5,0.09,3969732.0,151.86,True,76.65,2024-12-17,5.64,1.42,0,,5.04,ATH,False,False
17-12-2024 10:00,OSMEN,10.02,10.39,10.0,10.34,1229245.0,0.05,0.32,0.03,1003.45,0.32,361006.0,240.51,True,73.41,2024-12-17,10.02,3.19,0,,9.52,ATH,False,False
17-12-2024 10:00,IHLAS,3.21,3.46,3.14,3.43,18723420.0,0.03,0.22,0.05,368.09,0.22,6615973.6,183.0,True,59.07,2024-12-17,3.3,3.94,0,,2.98,3.46,False,False
17-12-2024 10:00,ADESE,2.22,2.33,2.22,2.31,41458772.0,0.02,0.09,0.01,1185.71,0.09,7050074.0,488.06,True,72.05,2024-12-17,2.21,4.52,0,,2.2,2.36,False,False
16-12-2024 17:00,ISSEN,9.85,9.93,9.84,9.91,268665.0,0.02,0.06,0.01,650.0,0.06,158521.4,69.48,True,59.08,2024-12-16,9.76,1.54,0,,9.57,9.98,False,False
16-12-2024 17:00,ALMAD,7.28,7.66,7.28,7.59,3263280.0,0.07,0.31,0.02,1191.67,0.31,607916.0,436.8,True,68.35,2024-12-16,7.34,3.41,0,,7.27,ATH,False,False
16-12-2024 17:00,ALTNY,90.6,91.2,90.55,91.1,1411383.0,0.1,0.5,0.04,1328.57,0.5,616281.1,129.02,True,64.56,2024-12-16,90.4,0.77,0,,87.75,91.7,False,False
16-12-2024 17:00,FZLGY,25.36,25.88,25.26,25.8,432235.0,0.08,0.44,0.07,547.06,0.44,213264.3,102.68,True,63.4,2024-12-16,25.2,2.38,0,,24.9,25.98,False,False
16-12-2024 17:00,AGROT,12.45,12.88,12.44,12.88,18847443.0,0.0,0.43,0.03,1287.1,0.43,6922493.9,172.26,True,60.36,2024-12-16,12.51,2.96,0,,12.26,14.88,True,False
16-12-2024 17:00,FADE,16.85,17.08,16.78,17.05,432071.0,0.03,0.2,0.05,292.16,0.2,194839.9,121.76,True,76.77,2024-12-16,16.44,3.71,0,,16.19,ATH,False,False
16-12-2024 17:00,KRPLS,7.8,8.11,7.79,8.04,5810815.0,0.07,0.24,0.05,370.59,0.24,1328206.1,337.49,True,84.79,2024-12-16,7.49,7.34,0,,7.34,ATH,False,False
16-12-2024 17:00,ARSAN,24.46,24.74,24.4,24.66,316309.0,0.08,0.2,0.02,1150.0,0.2,86810.6,264.37,True,57.9,2024-12-16,24.5,0.65,0,,24.26,24.78,False,False
16-12-2024 17:00,ARENA,29.46,30.38,29.4,30.14,933260.0,0.24,0.68,0.01,11233.33,0.68,431943.3,116.06,True,52.72,2024-12-16,30.0,0.47,1,30.38,28.88,30.38,True,True
16-12-2024 17:00,DENGE,3.15,3.36,3.15,3.35,17211358.0,0.01,0.2,0.03,640.74,0.2,3037372.7,466.65,True,82.24,2024-12-16,3.06,9.48,0,,3.01,ATH,False,False
16-12-2024 17:00,GRSEL,195.0,200.0,194.8,200.0,214296.0,0.0,5.0,0.6,733.33,5.0,99141.9,116.15,True,78.75,2024-12-16,194.3,2.93,0,,184.6,ATH,False,False
16-12-2024 15:00,ICBCT,14.28,14.61,14.17,14.6,534452.0,0.01,0.32,0.03,1003.45,0.32,153783.1,247.54,True,63.15,2024-12-16,14.17,3.03,0,,14.0,15.92,False,False
16-12-2024 15:00,CEMZY,11.32,11.48,11.31,11.45,2162417.0,0.03,0.13,0.02,712.5,0.13,1371210.4,57.7,True,67.45,2024-12-16,11.16,2.6,0,,11.06,11.65,False,False
16-12-2024 15:00,YEOTK,52.7,54.4,52.65,54.15,1679240.0,0.25,1.45,0.17,728.57,1.45,578657.8,190.2,True,73.31,2024-12-16,52.25,3.64,0,,50.3,ATH,False,False
16-12-2024 15:00,VRGYO,3.1,3.25,3.09,3.22,17139748.0,0.03,0.12,0.03,361.54,0.12,4626134.0,270.5,True,75.33,2024-12-16,3.03,6.27,0,,2.9,ATH,False,False
16-12-2024 15:00,MTRKS,19.13,19.58,19.13,19.56,253075.0,0.02,0.43,0.03,1382.76,0.43,155925.5,62.31,True,59.87,2024-12-16,19.12,2.3,0,,18.84,20.14,False,False
16-12-2024 14:00,GLYHO,17.32,17.57,17.32,17.52,974114.0,0.05,0.2,0.02,700.0,0.2,340834.0,185.8,True,70.38,2024-12-16,17.28,1.39,1,17.57,17.01,17.57,False,False
16-12-2024 14:00,PETUN,11.19,11.43,11.17,11.4,1134823.0,0.03,0.21,0.04,377.27,0.21,458840.4,147.32,True,74.02,2024-12-16,10.85,5.07,0,,10.72,ATH,False,False
16-12-2024 13:00,PRDGS,5.93,6.04,5.92,6.02,1074095.0,0.02,0.09,0.02,350.0,0.09,407893.3,163.33,True,83.22,2024-12-16,5.84,3.08,0,,5.79,ATH,False,False
16-12-2024 13:00,GUNDG,52.75,54.25,52.7,53.95,395495.0,0.3,1.2,0.19,548.65,1.2,256392.4,54.25,True,67.78,2024-12-16,51.9,3.95,0,,50.8,56.1,False,False
16-12-2024 13:00,FENER,104.4,106.8,104.0,106.2,995568.0,0.6,1.8,0.21,757.14,1.8,246974.2,303.11,True,67.08,2024-12-16,103.3,2.81,0,,102.5,112.0,False,False
16-12-2024 12:00,BJKAS,4.33,4.76,4.33,4.65,21650069.0,0.11,0.32,0.03,932.26,0.32,3255013.3,565.13,True,79.33,2024-12-16,4.33,7.39,1,4.76,4.3,4.76,True,False
16-12-2024 12:00,RUBNS,31.24,31.54,31.22,31.48,135984.0,0.06,0.24,0.06,275.0,0.24,68516.3,98.47,True,61.04,2024-12-16,31.06,1.35,0,,30.8,31.62,False,False
16-12-2024 12:00,HOROZ,69.5,72.55,69.3,71.85,1052883.0,0.7,2.35,0.49,379.59,2.35,263342.1,299.82,True,83.19,2024-12-16,67.4,6.6,1,72.55,64.05,72.55,False,False
16-12-2024 12:00,GEDZA,23.78,24.58,23.7,24.48,341297.0,0.1,0.7,0.16,332.1,0.7,94919.2,259.57,True,73.04,2024-12-16,22.94,6.71,0,,22.84,ATH,False,False
16-12-2024 12:00,FRIGO,8.63,8.75,8.61,8.75,993705.0,0.0,0.12,0.0,2900.0,0.12,515741.4,92.68,True,67.9,2024-12-16,8.54,2.46,0,,8.33,ATH,False,False
16-12-2024 11:00,ODINE,106.7,110.1,106.6,110.1,1652537.0,0.0,3.4,0.7,382.27,3.4,492124.6,235.8,True,78.35,2024-12-16,100.1,9.99,0,,95.4,ATH,False,False
16-12-2024 11:00,KZGYO,23.7,24.14,23.7,24.14,590228.0,0.0,0.44,0.09,378.26,0.44,197571.6,198.74,True,74.94,2024-12-16,23.6,2.29,0,,23.0,24.34,False,False
16-12-2024 11:00,ULUUN,6.75,6.86,6.73,6.85,2232438.0,0.01,0.1,0.02,400.0,0.1,773340.1,188.67,True,78.36,2024-12-16,6.6,3.79,1,6.86,6.42,6.86,False,False
16-12-2024 11:00,OYLUM,8.93,9.09,8.93,9.05,880718.0,0.04,0.12,0.02,500.0,0.12,342251.4,157.33,True,68.47,2024-12-16,8.84,2.38,0,,8.69,9.06,False,False
16-12-2024 11:00,SEGMN,22.56,23.82,22.54,23.68,2612522.0,0.14,1.12,0.2,465.66,1.12,845648.9,208.94,True,80.47,2024-12-16,22.32,6.09,0,,19.47,ATH,False,False
16-12-2024 11:00,CATES,38.2,38.64,38.2,38.54,187199.0,0.1,0.34,0.06,431.25,0.34,119641.1,56.47,True,71.7,2024-12-16,37.76,2.07,1,38.64,36.86,38.64,False,False
16-12-2024 11:00,MHRGY,5.07,5.23,5.04,5.21,2415269.0,0.02,0.14,0.03,337.5,0.14,779530.8,209.84,True,83.19,2024-12-16,5.02,3.78,0,,4.82,ATH,False,False
16-12-2024 11:00,KLSYN,5.94,6.06,5.94,6.05,537732.0,0.01,0.11,0.02,547.06,0.11,133742.3,302.07,True,64.52,2024-12-16,5.92,2.2,0,,5.88,6.07,False,False
16-12-2024 11:00,GLRYH,12.51,12.77,12.51,12.76,813931.0,0.01,0.25,0.05,420.83,0.25,240988.9,237.75,True,70.89,2024-12-16,12.51,2.0,0,,12.2,12.8,False,False
16-12-2024 11:00,BARMA,17.61,17.74,17.6,17.71,275480.0,0.03,0.1,0.04,170.27,0.1,137339.5,100.58,True,79.77,2024-12-16,17.31,2.31,0,,16.99,18.01,False,False
16-12-2024 11:00,SAYAS,44.88,46.36,44.88,46.22,683219.0,0.14,1.34,0.23,472.65,1.34,224740.8,204.0,True,78.82,2024-12-16,44.12,4.76,0,,43.22,46.36,False,False
16-12-2024 11:00,HEDEF,3.15,3.2,3.15,3.19,1393274.0,0.01,0.04,0.01,400.0,0.04,332286.8,319.3,True,69.2,2024-12-16,3.12,2.24,0,,3.06,3.39,False,False
16-12-2024 10:00,FORMT,6.58,6.8,6.51,6.76,8165241.0,0.04,0.18,0.05,275.0,0.18,2286691.0,257.08,True,69.76,2024-12-16,6.61,2.27,0,,6.14,6.83,False,False
16-12-2024 10:00,GSDHO,4.01,4.07,3.99,4.07,9629858.0,0.0,0.06,0.01,650.0,0.06,1731055.1,456.3,True,63.37,2024-12-16,3.98,2.26,0,,3.95,4.19,True,True
16-12-2024 10:00,EKOS,25.7,26.5,25.7,26.5,1451346.0,0.0,0.8,0.13,506.06,0.8,428375.5,238.8,True,77.22,2024-12-16,25.7,3.11,0,,25.02,26.8,False,False
16-12-2024 10:00,KRVGD,2.34,2.55,2.34,2.55,11740315.0,0.0,0.21,0.02,813.04,0.21,1902443.5,517.12,True,87.81,2024-12-16,2.32,9.91,1,2.55,2.28,ATH,False,False
16-12-2024 10:00,JANTS,26.28,28.74,26.28,28.74,6788273.0,0.0,2.46,0.26,846.15,2.46,854473.4,694.44,True,88.01,2024-12-16,26.14,9.95,1,28.74,25.86,ATH,False,False
16-12-2024 10:00,KAYSE,20.34,20.86,20.3,20.72,1140217.0,0.14,0.38,0.07,435.21,0.38,234288.2,386.67,True,71.74,2024-12-16,20.28,2.17,0,,19.81,21.22,False,False
16-12-2024 10:00,KATMR,2.37,2.45,2.33,2.45,69196609.0,0.0,0.08,0.01,900.0,0.08,11577713.1,497.67,True,92.28,2024-12-16,2.23,9.87,1,2.45,2.02,ATH,False,False
16-12-2024 10:00,YIGIT,35.52,37.48,35.5,36.94,7318134.0,0.54,1.42,0.24,496.64,1.42,1307868.3,459.55,True,79.58,2024-12-16,35.22,4.88,0,,34.14,36.96,False,False
16-12-2024 10:00,ESEN,22.28,23.1,22.26,23.04,798914.0,0.06,0.76,0.09,708.51,0.76,357326.2,123.58,True,59.46,2024-12-16,22.34,3.13,2,22.26,22.26,23.34,False,False
16-12-2024 10:00,YYLGD,11.17,11.77,11.15,11.61,4451575.0,0.16,0.44,0.05,816.67,0.44,773031.5,475.86,True,74.63,2024-12-16,11.11,4.5,1,11.77,10.91,11.77,False,False
16-12-2024 10:00,KLKIM,31.48,32.4,31.4,32.14,2403809.0,0.26,0.66,0.04,1636.84,0.66,631109.0,280.89,True,56.52,2024-12-16,31.2,3.01,1,32.4,30.96,32.4,True,False
16-12-2024 10:00,EUPWR,36.0,37.1,36.0,36.9,4509064.0,0.2,0.9,0.16,469.62,0.9,1474359.7,205.83,True,77.54,2024-12-16,35.8,3.07,1,37.1,34.42,37.1,False,False
16-12-2024 10:00,KMPUR,18.88,19.29,18.87,19.2,724296.0,0.09,0.32,0.05,503.77,0.32,160457.7,351.39,True,68.25,2024-12-16,18.8,2.13,0,,18.4,19.78,False,False
16-12-2024 10:00,SOKE,14.06,14.4,14.03,14.32,1965784.0,0.08,0.26,0.03,664.71,0.26,387297.6,407.56,True,64.1,2024-12-16,14.05,1.92,0,,13.87,14.8,False,False
16-12-2024 10:00,DZGYO,11.81,12.59,11.81,12.5,8306463.0,0.09,0.69,0.08,751.85,0.69,1284411.5,546.71,True,89.4,2024-12-16,11.72,6.66,0,,9.67,ATH,False,False
16-12-2024 10:00,PNSUT,10.19,10.37,10.18,10.32,961971.0,0.05,0.13,0.02,584.21,0.13,225929.9,325.78,True,64.5,2024-12-16,10.1,2.18,0,,9.85,10.52,False,False
16-12-2024 10:00,CEOEM,30.08,33.02,30.08,33.02,2989477.0,0.0,2.94,0.2,1370.0,2.94,766814.1,289.86,True,72.52,2024-12-16,30.02,9.99,1,33.02,28.98,ATH,False,False
16-12-2024 10:00,CEMTS,9.17,9.26,9.15,9.24,425096.0,0.02,0.07,0.02,233.33,0.07,181715.9,133.93,True,67.6,2024-12-16,9.17,0.76,0,,9.05,9.42,False,False
16-12-2024 10:00,OZATD,88.4,88.95,88.05,88.85,421888.0,0.1,0.45,0.09,400.0,0.45,146267.7,188.44,True,59.81,2024-12-16,88.05,0.91,0,,87.4,90.15,False,False
16-12-2024 10:00,ANELE,14.97,15.65,14.95,15.6,780676.0,0.05,0.63,0.08,659.04,0.63,159452.5,389.6,True,78.09,2024-12-16,14.8,5.41,0,,14.43,ATH,False,False
16-12-2024 10:00,PENTA,16.01,16.53,16.01,16.45,1149552.0,0.08,0.44,0.09,383.52,0.44,272968.5,321.13,True,76.38,2024-12-16,15.99,2.88,0,,15.46,ATH,False,False
16-12-2024 10:00,PKART,72.05,74.0,72.05,73.75,140198.0,0.25,1.7,0.17,930.3,1.7,47078.7,197.79,True,56.5,2024-12-16,71.95,2.5,0,,71.4,78.5,False,False
16-12-2024 10:00,BORSK,23.96,25.0,23.94,24.76,1521374.0,0.24,0.8,0.12,566.67,0.8,309086.3,392.22,True,78.27,2024-12-16,23.86,3.77,0,,23.32,25.1,False,False
16-12-2024 10:00,ONCSM,108.5,115.7,107.3,115.7,1333004.0,0.0,7.2,1.66,335.05,7.2,318314.1,318.77,True,95.09,2024-12-16,105.2,9.98,1,115.7,94.95,ATH,False,False
16-12-2024 10:00,TEKTU,5.01,5.26,5.01,5.22,6637391.0,0.04,0.21,0.02,1212.5,0.21,1187211.1,459.07,True,65.09,2024-12-16,4.97,5.03,0,,4.94,5.34,False,False
16-12-2024 10:00,POLHO,11.91,12.12,11.91,12.08,639840.0,0.04,0.17,0.03,431.25,0.17,174446.6,266.78,True,68.48,2024-12-16,11.9,1.51,0,,11.56,12.55,False,False
16-12-2024 10:00,PRKAB,30.7,33.4,30.7,33.4,2288038.0,0.0,2.7,0.32,754.43,2.7,265566.2,761.57,True,87.5,2024-12-16,30.38,9.94,1,33.4,29.9,ATH,False,False
16-12-2024 10:00,BIENY,31.96,32.78,31.92,32.66,333289.0,0.12,0.7,0.08,775.0,0.7,75137.3,343.57,True,65.33,2024-12-16,31.88,2.45,0,,31.48,34.86,True,False
16-12-2024 10:00,SARKY,19.44,19.78,19.44,19.7,1265549.0,0.08,0.26,0.04,584.21,0.26,280442.7,351.27,True,68.05,2024-12-16,19.39,1.6,1,19.78,19.2,19.78,False,False
16-12-2024 10:00,SUWEN,28.26,28.78,28.26,28.66,206190.0,0.12,0.4,0.06,614.29,0.4,97212.6,112.1,True,62.04,2024-12-16,28.36,1.06,0,,27.84,29.0,False,False
16-12-2024 10:00,DAPGM,6.55,6.66,6.53,6.64,12340664.0,0.02,0.09,0.02,462.5,0.09,3873116.6,218.62,True,76.78,2024-12-16,6.51,2.0,1,6.66,6.09,6.66,False,False
16-12-2024 10:00,PCILT,16.96,17.27,16.95,17.24,409334.0,0.03,0.28,0.01,1766.67,0.28,240074.2,70.5,True,64.28,2024-12-16,16.91,1.95,0,,15.82,17.37,False,False
16-12-2024 10:00,DERIM,35.2,36.94,34.92,36.48,449378.0,0.46,1.28,0.2,553.06,1.28,88556.7,407.45,True,66.18,2024-12-16,34.92,4.47,0,,34.02,ATH,False,False
13-12-2024 17:00,ODAS,6.55,6.67,6.54,6.65,4480098.0,0.02,0.1,0.01,733.33,0.1,2876575.7,55.74,True,56.58,2024-12-13,6.56,1.37,0,,6.44,6.8,True,True
13-12-2024 17:00,IZMDC,5.55,5.63,5.54,5.63,879681.0,0.0,0.08,0.01,1042.86,0.08,446309.1,97.1,True,50.5,2024-12-13,5.59,0.72,0,,5.52,6.14,True,True
13-12-2024 17:00,KBORU,81.75,83.2,81.65,83.1,680757.0,0.1,1.35,0.18,671.43,1.35,166441.3,309.01,True,69.17,2024-12-13,81.2,2.34,0,,80.25,85.2,False,False
13-12-2024 17:00,MOGAN,10.07,10.2,10.06,10.18,1763929.0,0.02,0.11,0.01,1733.33,0.11,962589.3,83.25,True,53.68,2024-12-13,10.13,0.49,0,,9.97,10.32,True,False
13-12-2024 17:00,ULUFA,15.79,15.95,15.76,15.93,130842.0,0.02,0.14,0.01,1650.0,0.14,65762.8,98.96,True,50.66,2024-12-13,15.79,0.89,0,,15.52,16.86,True,False
13-12-2024 17:00,REEDR,14.66,14.96,14.65,14.92,6490262.0,0.04,0.26,0.03,900.0,0.26,2202732.1,194.65,True,55.96,2024-12-13,14.66,1.77,0,,14.57,15.36,True,False
13-12-2024 17:00,RTALB,15.37,15.47,15.34,15.46,1485723.0,0.01,0.09,0.0,2900.0,0.09,756098.4,96.5,True,50.68,2024-12-13,15.37,0.59,0,,15.22,16.5,True,False
13-12-2024 17:00,KARSN,12.56,12.65,12.55,12.65,2680218.0,0.0,0.09,0.01,1400.0,0.09,1457060.7,83.95,True,44.86,2024-12-13,12.64,0.08,0,,12.53,12.88,True,True
13-12-2024 17:00,MEKAG,44.06,44.7,43.86,44.52,250188.0,0.18,0.46,0.03,1252.94,0.46,65945.4,279.39,True,53.18,2024-12-13,44.14,0.86,0,,43.58,45.86,True,True
13-12-2024 17:00,SANFM,46.12,47.3,46.02,47.14,416745.0,0.16,1.02,0.14,608.33,1.02,223949.1,86.09,True,74.52,2024-12-13,45.8,2.93,0,,43.74,ATH,False,False
13-12-2024 17:00,ISMEN,45.62,46.26,45.6,46.18,1688039.0,0.08,0.56,0.13,330.77,0.56,556010.7,203.6,True,63.17,2024-12-13,44.78,3.13,0,,44.72,46.46,False,False
13-12-2024 17:00,XU030,11007.86,11102.0,10990.19,11083.5,420442851.0,18.5,75.64,6.25,1111.02,75.64,194277841.4,116.41,True,53.48,2024-12-13,11037.23,0.42,0,,10914.04,11167.06,False,False
13-12-2024 17:00,ISFIN,12.36,12.55,12.34,12.52,742444.0,0.03,0.16,0.01,1042.86,0.16,251445.1,195.27,True,62.15,2024-12-13,12.38,1.13,0,,12.14,12.78,False,False
13-12-2024 17:00,MNDRS,11.11,11.29,11.11,11.24,1099367.0,0.05,0.13,0.01,983.33,0.13,395780.8,177.77,True,63.91,2024-12-13,11.12,1.08,0,,10.83,11.36,False,False
13-12-2024 17:00,ISDMR,41.44,42.0,41.36,41.84,836575.0,0.16,0.4,0.03,1328.57,0.4,360947.5,131.77,True,58.44,2024-12-13,41.46,0.92,0,,41.02,42.04,False,False
13-12-2024 17:00,INVEO,7.49,7.63,7.42,7.61,685221.0,0.02,0.12,0.01,2300.0,0.12,226603.7,202.39,True,48.07,2024-12-13,7.52,1.2,0,,7.41,8.15,True,True
13-12-2024 17:00,METUR,15.45,15.6,15.44,15.59,541290.0,0.01,0.14,0.03,324.24,0.14,342995.2,57.81,True,71.95,2024-12-13,15.28,2.03,0,,14.77,15.62,False,False
13-12-2024 17:00,IMASM,3.03,3.06,3.02,3.06,2675128.0,0.0,0.03,0.0,2900.0,0.03,1036510.0,158.09,True,55.22,2024-12-13,3.0,2.0,0,,3.0,3.07,True,False
