Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Kosul,rsi,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
08-11-2024 17:00,LILAK,24.82,26.38,24.78,26.0,2395046.0,0.38,1.18,0.17,610.84,1.18,587699.4,307.53,True,85.56,0,,23.9,ATH,False,False
08-11-2024 16:00,CIMSA,37.26,38.1,37.2,38.04,3396572.0,0.06,0.78,0.15,413.16,0.78,1427864.9,137.88,True,71.14,0,,35.92,ATH,False,False
08-11-2024 16:00,IMASM,2.35,2.37,2.35,2.37,1059577.0,0.0,0.02,0.01,300.0,0.02,607745.4,74.35,True,66.76,0,,2.3,2.47,False,False
08-11-2024 16:00,KLKIM,31.78,33.32,31.66,33.04,1765735.0,0.28,1.26,0.19,577.42,1.26,653569.0,170.17,True,75.45,0,,30.42,ATH,False,False
08-11-2024 16:00,FRIGO,8.28,8.44,8.25,8.44,1579960.0,0.0,0.16,0.03,451.72,0.16,528211.0,199.12,True,78.26,0,,8.07,ATH,False,False
08-11-2024 16:00,OSTIM,7.28,7.37,7.27,7.36,1175873.0,0.01,0.08,0.03,166.67,0.08,579800.3,102.81,True,76.21,0,,7.0,7.43,False,False
08-11-2024 16:00,SKYMD,9.36,9.53,9.36,9.49,262248.0,0.04,0.13,0.03,271.43,0.13,147339.7,77.99,True,65.73,0,,9.14,9.89,False,False
08-11-2024 16:00,OYAKC,60.95,62.4,60.95,62.4,1145382.0,0.0,1.45,0.32,353.12,1.45,477905.2,139.67,True,78.57,0,,55.9,ATH,False,False
08-11-2024 16:00,MANAS,15.22,15.6,15.12,15.55,1013084.0,0.05,0.33,0.07,358.33,0.33,353895.4,186.27,True,68.07,0,,14.7,15.68,False,False
08-11-2024 16:00,KERVT,13.1,13.38,13.09,13.34,1898414.0,0.04,0.24,0.04,566.67,0.24,746936.9,154.16,True,65.2,0,,12.83,13.56,False,False
08-11-2024 16:00,SANFM,33.56,33.98,33.5,33.98,176505.0,0.0,0.42,0.03,1300.0,0.42,107269.7,64.54,True,71.93,0,,32.9,ATH,False,False
08-11-2024 15:00,CEMZY,9.95,10.0,9.94,9.99,1994378.0,0.01,0.04,0.01,263.64,0.04,1281872.4,55.58,True,59.12,0,,9.83,10.1,False,False
08-11-2024 15:00,NTGAZ,4.91,5.05,4.88,5.02,1943672.0,0.03,0.11,0.01,816.67,0.11,1222447.3,59.0,True,58.98,0,,4.74,5.24,True,False
08-11-2024 15:00,EREGL,50.1,51.15,50.05,50.9,16455387.0,0.25,0.8,0.18,344.44,0.8,7818020.2,110.48,True,77.88,0,,46.88,ATH,False,False
08-11-2024 15:00,KOZAA,59.75,60.8,59.55,60.65,1216857.0,0.15,0.9,0.24,282.98,0.9,505429.5,140.76,True,73.57,0,,57.2,61.95,False,False
08-11-2024 15:00,ARCLK,133.8,136.0,133.6,135.8,471790.0,0.2,2.0,0.58,244.83,2.0,304360.9,55.01,True,76.8,0,,123.0,ATH,False,False
08-11-2024 14:00,ENJSA,57.05,57.95,57.0,57.9,617487.0,0.05,0.85,0.25,246.94,0.85,325328.9,89.8,True,71.77,0,,55.05,ATH,False,False
08-11-2024 14:00,ETILR,38.34,40.38,38.3,39.88,407606.0,0.5,1.54,0.1,1380.77,1.54,171052.5,138.29,True,54.88,0,,38.6,41.7,True,True
08-11-2024 14:00,ZEDUR,7.86,8.07,7.84,8.02,238517.0,0.05,0.16,0.03,451.72,0.16,97418.9,144.84,True,72.6,0,,7.66,8.16,False,False
08-11-2024 14:00,YEOTK,188.2,197.0,187.7,194.6,928663.0,2.4,6.4,1.04,515.38,6.4,262925.6,253.2,True,72.57,0,,180.8,199.0,False,False
08-11-2024 13:00,AVPGY,46.88,48.12,46.82,47.82,732561.0,0.3,0.94,0.14,561.97,0.94,357539.0,104.89,True,70.1,0,,45.54,49.9,False,False
08-11-2024 13:00,EUREN,11.46,11.7,11.46,11.68,3036516.0,0.02,0.22,0.05,331.37,0.22,859561.5,253.26,True,69.4,0,,11.13,12.05,False,False
08-11-2024 13:00,EBEBK,49.04,50.1,48.8,50.0,221562.0,0.1,0.96,0.11,742.11,0.96,111136.6,99.36,True,66.56,0,,45.8,ATH,False,False
08-11-2024 13:00,DMSAS,7.23,7.62,7.19,7.62,4275075.0,0.0,0.39,0.03,1244.83,0.39,1002375.0,326.49,True,76.86,0,,6.3,ATH,False,False
08-11-2024 12:00,MHRGY,4.44,4.52,4.44,4.52,809530.0,0.0,0.08,0.01,471.43,0.08,275078.3,194.29,True,68.72,0,,4.38,4.67,False,False
08-11-2024 12:00,BINBN,106.4,109.0,106.3,109.0,220884.0,0.0,2.6,0.46,465.22,2.6,128646.2,71.7,True,71.48,0,,101.5,115.8,False,False
08-11-2024 12:00,IHEVA,2.2,2.31,2.19,2.31,5077140.0,0.0,0.11,0.0,2650.0,0.11,2945079.3,72.39,True,57.39,0,,2.18,2.43,False,False
08-11-2024 12:00,DAGHL,16.35,16.66,16.35,16.65,134118.0,0.01,0.3,0.03,1053.85,0.3,72463.9,85.08,True,50.82,0,,16.15,18.15,True,False
08-11-2024 12:00,TKNSA,26.18,26.74,26.16,26.7,531788.0,0.04,0.52,0.08,519.05,0.52,174929.9,204.0,True,75.1,0,,25.5,28.16,False,False
08-11-2024 12:00,TATGD,22.82,23.6,22.8,23.4,357695.0,0.2,0.58,0.04,1426.32,0.58,137284.3,160.55,True,52.05,0,,22.62,24.7,True,True
08-11-2024 11:00,GARAN,105.0,109.3,104.9,108.3,10019520.0,1.0,3.3,0.49,573.47,3.3,2851306.0,251.4,True,77.42,0,,97.2,ATH,False,False
08-11-2024 11:00,BUCIM,6.51,6.57,6.5,6.56,1693075.0,0.01,0.05,0.01,525.0,0.05,632913.1,167.51,True,64.36,0,,6.45,6.57,False,False
08-11-2024 11:00,DOFER,29.02,30.32,29.02,30.06,462745.0,0.26,1.04,0.33,217.07,1.04,298814.8,54.86,True,80.94,0,,26.0,ATH,False,False
08-11-2024 11:00,FROTO,1019.0,1044.0,1019.0,1041.0,285193.0,3.0,22.0,5.9,272.88,22.0,117263.7,143.21,True,81.18,0,,947.0,ATH,False,False
08-11-2024 11:00,CEMTS,8.32,8.38,8.31,8.37,1596064.0,0.01,0.05,0.01,525.0,0.05,498420.4,220.22,True,62.25,0,,8.06,8.4,False,False
08-11-2024 11:00,KONTR,46.58,48.54,46.56,48.38,7719979.0,0.16,1.8,0.19,867.74,1.8,2116126.9,264.82,True,80.83,0,,45.0,ATH,False,False
08-11-2024 11:00,DMRGD,10.85,11.03,10.81,11.0,327497.0,0.03,0.15,0.02,689.47,0.15,171854.5,90.57,True,64.2,0,,10.45,11.1,False,False
08-11-2024 11:00,ISCTR,11.34,11.73,11.3,11.64,160700966.0,0.09,0.3,0.04,614.29,0.3,47674079.3,237.08,True,72.67,0,,11.05,12.11,False,False
08-11-2024 11:00,XU100,8966.54,9124.0,8965.96,9087.88,704023964.0,36.12,121.34,21.14,474.01,121.34,287691800.8,144.71,True,76.06,0,,8801.3,ATH,False,False
08-11-2024 11:00,TSPOR,0.93,0.94,0.93,0.94,10646881.0,0.0,0.01,0.0,400.0,0.01,5442423.5,95.63,True,53.55,0,,0.93,0.95,False,False
08-11-2024 11:00,TUPRS,144.0,146.7,143.9,146.3,5915664.0,0.4,2.3,0.26,784.62,2.3,1584381.9,273.37,True,64.5,0,,142.6,150.0,False,False
08-11-2024 11:00,ESEN,19.48,19.73,19.43,19.69,279873.0,0.04,0.21,0.01,1650.0,0.21,94068.9,197.52,True,55.04,0,,18.78,19.96,False,False
08-11-2024 11:00,METRO,2.13,2.16,2.13,2.16,1583607.0,0.0,0.03,0.0,2900.0,0.03,459376.3,244.73,True,64.6,0,,2.08,2.2,False,False
08-11-2024 11:00,BIMAS,488.5,494.75,488.25,493.0,1015264.0,1.75,4.5,0.15,2900.0,4.5,441684.9,129.86,True,67.77,0,,484.5,495.5,False,False
08-11-2024 11:00,XU030,9884.62,10098.1,9883.8,10052.0,553993136.0,46.1,167.38,26.58,529.65,167.38,195256012.1,183.73,True,76.96,0,,9694.57,ATH,False,False
08-11-2024 11:00,BERA,12.92,13.15,12.92,13.14,2133598.0,0.01,0.22,0.04,528.57,0.22,691113.4,208.72,True,70.7,0,,12.63,13.17,False,False
08-11-2024 11:00,XBANK,11690.19,12177.55,11674.41,12069.08,324049157.0,108.47,378.89,48.26,685.04,378.89,91296080.1,254.94,True,76.84,0,,11190.85,12328.1,False,False
08-11-2024 11:00,AKBNK,48.32,50.65,48.24,50.05,36811610.0,0.6,1.73,0.19,825.13,1.73,9787620.0,276.1,True,73.91,0,,46.12,51.95,False,False
08-11-2024 11:00,SELVA,10.22,10.26,10.21,10.26,407980.0,0.0,0.04,0.01,566.67,0.04,142437.0,186.43,True,61.48,0,,10.13,10.32,False,False
08-11-2024 11:00,YKBNK,23.7,25.02,23.66,24.74,73342041.0,0.28,1.04,0.12,752.46,1.04,19005919.9,285.89,True,79.25,0,,23.2,24.98,False,False
08-11-2024 11:00,PETKM,17.78,17.99,17.76,17.93,14219635.0,0.06,0.15,0.01,1053.85,0.15,5930026.7,139.79,True,51.52,0,,17.55,18.35,True,True
08-11-2024 11:00,TKFEN,71.25,72.7,71.2,72.6,950328.0,0.1,1.35,0.01,13400.0,1.35,526065.0,80.65,True,48.21,0,,70.0,74.5,False,False
08-11-2024 11:00,SKBNK,4.1,4.19,4.1,4.17,13336505.0,0.02,0.07,0.0,1650.0,0.07,3519890.4,278.89,True,70.54,0,,4.04,4.18,False,False
08-11-2024 11:00,VAKBN,20.26,20.84,20.24,20.7,5937208.0,0.14,0.44,0.04,900.0,0.44,2079249.6,185.55,True,69.2,0,,19.79,20.9,False,False
08-11-2024 10:00,KOZAL,19.01,19.21,19.0,19.17,14560174.0,0.04,0.16,0.02,700.0,0.16,5092240.4,185.93,True,54.71,0,,18.75,19.24,False,False
08-11-2024 10:00,GMTAS,9.18,9.27,9.13,9.25,339085.0,0.02,0.07,0.01,1066.67,0.07,92662.8,265.93,True,55.47,0,,9.09,9.41,False,False
08-11-2024 10:00,GSDDE,7.66,7.73,7.6,7.73,364778.0,0.0,0.07,0.0,3.9406496739491896e+16,0.07,96568.1,277.74,True,58.47,0,,7.52,7.81,False,False
08-11-2024 10:00,YESIL,1.29,1.34,1.28,1.33,14176585.0,0.01,0.04,0.0,1900.0,0.04,2805104.7,405.39,True,64.32,1,1.34,1.27,1.34,False,False
08-11-2024 10:00,GLYHO,17.2,17.5,17.2,17.43,1628483.0,0.07,0.23,0.05,379.17,0.23,751810.4,116.61,True,69.36,0,,16.87,ATH,False,False
08-11-2024 10:00,GEREL,9.96,10.18,9.9,10.18,1736420.0,0.0,0.22,0.02,1366.67,0.22,439640.3,294.96,True,69.61,0,,9.88,10.25,False,False
08-11-2024 10:00,SURGY,75.75,76.45,75.55,76.3,340829.0,0.15,0.55,0.15,266.67,0.55,166462.8,104.75,True,69.72,0,,73.75,ATH,False,False
08-11-2024 10:00,YKSLN,7.2,7.38,7.18,7.36,290010.0,0.02,0.16,0.02,700.0,0.16,69988.2,314.37,True,65.83,0,,6.92,7.68,False,False
08-11-2024 10:00,GSDHO,3.52,3.54,3.51,3.54,2670887.0,0.0,0.02,0.0,1900.0,0.02,1552124.1,72.08,True,63.32,0,,3.47,3.62,False,False
08-11-2024 10:00,SMART,30.76,31.38,30.5,31.28,351394.0,0.1,0.52,0.01,6400.0,0.52,101783.3,245.24,True,62.15,1,31.38,30.3,31.38,False,False
08-11-2024 10:00,HUBVC,7.77,7.85,7.72,7.84,277278.0,0.01,0.07,0.0,3.9406496739491896e+16,0.07,83604.7,231.65,True,54.15,0,,7.69,8.09,False,False
08-11-2024 10:00,IEYHO,8.27,8.35,8.23,8.34,1551755.0,0.01,0.07,0.0,inf,0.07,682045.5,127.51,True,51.94,0,,8.21,8.54,False,False
08-11-2024 10:00,SUNTK,23.54,24.5,23.52,24.4,1178686.0,0.1,0.86,0.09,834.78,0.86,548742.1,114.8,True,70.51,0,,18.72,ATH,False,False
08-11-2024 10:00,KRONT,21.6,22.64,21.36,22.42,460409.0,0.22,0.82,0.05,1682.61,0.82,82890.6,455.44,True,62.95,0,,21.2,22.88,False,False
08-11-2024 10:00,IHGZT,1.25,1.26,1.23,1.26,8343215.0,0.0,0.01,0.0,900.0,0.01,3325294.1,150.9,True,57.42,2,1.23,1.23,1.3,False,False
08-11-2024 10:00,SAFKR,55.65,57.0,55.65,56.8,271485.0,0.2,1.15,0.21,460.98,1.15,83603.5,224.73,True,78.35,0,,51.05,ATH,False,False
08-11-2024 10:00,POLHO,10.31,10.39,10.25,10.39,360279.0,0.0,0.08,0.02,370.59,0.08,219049.6,64.47,True,67.34,0,,9.9,10.49,False,False
08-11-2024 10:00,PINSU,6.39,6.5,6.34,6.47,138746.0,0.03,0.08,0.01,566.67,0.08,66420.2,108.89,True,69.6,1,6.5,6.27,6.5,False,False
08-11-2024 10:00,ADESE,1.83,1.87,1.83,1.86,9941961.0,0.01,0.03,0.01,500.0,0.03,2931602.1,239.13,True,69.17,0,,1.81,1.87,False,False
08-11-2024 10:00,KCAER,38.12,39.54,38.08,39.14,1764162.0,0.4,1.02,0.17,493.02,1.02,390899.2,351.31,True,80.28,1,39.54,34.86,39.54,False,False
08-11-2024 10:00,NTHOL,44.92,46.44,44.68,46.18,473577.0,0.26,1.26,0.16,668.29,1.26,164482.6,187.92,True,84.89,1,46.44,40.98,46.44,False,False
08-11-2024 10:00,NETAS,72.35,72.9,71.95,72.75,103655.0,0.15,0.4,0.08,433.33,0.4,51866.3,99.85,True,51.38,0,,71.65,74.85,True,True
08-11-2024 10:00,KLSER,33.9,36.0,33.72,35.9,1068872.0,0.1,2.0,0.21,843.4,2.0,166262.4,542.88,True,77.9,1,36.0,33.48,36.0,False,False
08-11-2024 10:00,KNFRT,9.15,9.44,9.15,9.4,223892.0,0.04,0.25,0.03,635.29,0.25,119068.9,88.04,True,76.31,0,,8.86,ATH,False,False
08-11-2024 10:00,MIATK,42.54,45.1,42.32,44.48,12761759.0,0.62,1.94,0.2,860.4,1.94,2156658.0,491.74,True,79.2,0,,40.5,45.62,False,False
08-11-2024 10:00,MERKO,16.05,16.34,16.02,16.28,275935.0,0.06,0.23,0.03,666.67,0.23,124244.1,122.09,True,61.9,0,,15.9,16.56,False,False
08-11-2024 10:00,KATMR,2.19,2.21,2.18,2.21,11519808.0,0.0,0.02,0.0,900.0,0.02,4723440.0,143.89,True,58.99,0,,2.16,2.26,False,False
08-11-2024 10:00,CANTE,1.44,1.46,1.43,1.46,11924791.0,0.0,0.02,0.0,1900.0,0.02,5517301.7,116.13,True,60.59,0,,1.42,1.47,False,False
08-11-2024 10:00,ANHYT,83.0,84.4,82.6,84.35,218478.0,0.05,1.35,0.1,1250.0,1.35,62898.0,247.35,True,58.83,0,,81.9,84.8,True,False
08-11-2024 10:00,DZGYO,10.5,10.9,10.45,10.8,715704.0,0.1,0.3,0.02,1150.0,0.3,211265.7,238.77,True,47.78,0,,10.5,11.79,False,False
08-11-2024 10:00,ASELS,65.1,66.0,64.8,65.8,5847610.0,0.2,0.7,0.15,366.67,0.7,2906066.5,101.22,True,61.56,0,,62.95,66.8,False,False
08-11-2024 10:00,ARTMS,43.5,46.6,43.5,46.16,1682529.0,0.44,2.66,0.27,900.0,2.66,197809.5,750.58,True,83.6,0,,38.34,ATH,False,False
08-11-2024 10:00,EGSER,3.56,3.61,3.56,3.61,526045.0,0.0,0.05,0.0,2400.0,0.05,229803.7,128.91,True,57.37,0,,3.51,3.66,False,False
08-11-2024 10:00,ARDYZ,32.54,34.5,32.54,34.22,1578865.0,0.28,1.68,0.16,963.29,1.68,380882.2,314.53,True,72.41,0,,32.52,ATH,False,False
08-11-2024 10:00,ANSGR,81.3,82.95,80.95,82.8,311565.0,0.15,1.5,0.07,2042.86,1.5,116589.4,167.23,True,59.04,0,,80.5,83.3,False,False
08-11-2024 10:00,ELITE,38.16,39.16,38.04,38.98,519330.0,0.18,0.82,0.06,1222.58,0.82,251953.6,106.12,True,60.74,0,,37.86,39.04,False,False
08-11-2024 10:00,BEYAZ,21.96,23.18,21.94,23.02,994474.0,0.16,1.06,0.09,1052.17,1.06,181046.8,449.29,True,75.17,0,,21.04,ATH,False,False
08-11-2024 10:00,DAPGM,4.46,4.73,4.46,4.72,12346756.0,0.01,0.26,0.03,828.57,0.26,1766613.8,598.89,True,84.18,0,,4.4,ATH,False,False
08-11-2024 10:00,DARDL,5.02,5.09,5.01,5.08,629108.0,0.01,0.06,0.01,650.0,0.06,210013.7,199.56,True,67.32,0,,4.95,5.13,False,False
08-11-2024 10:00,ENKAI,52.15,54.4,51.95,54.05,7286355.0,0.35,1.9,0.17,1017.65,1.9,2158414.0,237.58,True,72.82,0,,50.7,ATH,False,False
07-11-2024 17:00,YATAS,24.4,24.62,24.36,24.62,123019.0,0.0,0.22,0.0,5400.0,0.22,66986.9,83.65,True,62.95,0,,23.6,24.74,False,False
07-11-2024 17:00,TCELL,86.3,88.6,86.15,88.55,7597337.0,0.05,2.25,0.27,718.18,2.25,2998032.1,153.41,True,72.08,0,,82.5,89.15,False,False
07-11-2024 17:00,ALARK,88.55,93.35,88.2,92.4,3314615.0,0.95,3.85,0.61,531.15,3.85,847669.1,291.03,True,83.8,0,,82.5,ATH,False,False
07-11-2024 17:00,BOBET,18.98,19.16,18.97,19.14,680128.0,0.02,0.16,0.0,3900.0,0.16,318370.6,113.63,True,56.8,0,,18.86,19.23,False,False
07-11-2024 17:00,BORLS,42.66,46.9,42.66,45.7,928738.0,1.2,3.04,0.27,1017.65,3.04,122985.0,655.16,True,85.17,0,,42.4,ATH,False,False
07-11-2024 17:00,LRSHO,1.95,2.0,1.95,1.99,2429301.0,0.01,0.04,0.0,inf,0.04,723872.5,235.6,True,52.87,2,1.95,1.95,2.02,False,False
07-11-2024 17:00,YYLGD,9.43,9.49,9.42,9.48,408319.0,0.01,0.05,0.0,2400.0,0.05,253469.5,61.09,True,50.32,0,,9.36,9.51,True,False
07-11-2024 17:00,LMKDC,23.92,24.44,23.84,24.44,1259058.0,0.0,0.52,0.02,2066.67,0.52,668877.3,88.23,True,66.54,0,,22.16,24.58,False,False
07-11-2024 17:00,AKENR,11.13,11.37,11.1,11.37,1407366.0,0.0,0.24,0.01,2566.67,0.24,622762.6,125.99,True,58.21,0,,11.09,11.43,True,True
07-11-2024 17:00,AKFYE,16.81,17.11,16.79,17.1,1060738.0,0.01,0.29,0.01,2536.36,0.29,375407.9,182.56,True,55.3,2,16.79,16.79,17.61,True,True
07-11-2024 17:00,DGNMO,9.37,9.51,9.36,9.48,260627.0,0.03,0.11,0.01,1275.0,0.11,133642.4,95.02,True,70.35,0,,9.21,ATH,False,False
07-11-2024 17:00,AKSA,8.25,8.35,8.19,8.35,2576089.0,0.0,0.1,0.0,2400.0,0.1,1080253.9,138.47,True,57.45,2,8.19,8.19,8.37,False,False
07-11-2024 17:00,KRVGD,2.22,2.27,2.22,2.26,1365501.0,0.01,0.04,0.0,1900.0,0.04,599230.0,127.88,True,51.89,2,2.22,2.22,2.37,False,False
07-11-2024 17:00,HEKTS,3.39,3.44,3.38,3.43,29189433.0,0.01,0.04,0.0,1900.0,0.04,13987030.8,108.69,True,53.07,2,3.38,3.38,3.46,False,False
07-11-2024 17:00,IPEKE,34.3,34.84,34.26,34.82,331545.0,0.02,0.52,0.0,25900.0,0.52,160377.0,106.73,True,54.7,0,,34.2,35.2,False,False
07-11-2024 17:00,KCHOL,162.1,165.1,161.8,164.7,4375015.0,0.4,2.6,0.07,3614.29,2.6,1347975.4,224.56,True,55.26,0,,161.5,165.9,False,False
07-11-2024 17:00,HALKB,14.75,14.96,14.73,14.92,7943324.0,0.04,0.17,0.0,4150.0,0.17,3800705.5,109.0,True,56.19,0,,14.72,15.1,False,False
07-11-2024 17:00,KAREL,8.62,8.83,8.61,8.78,2150253.0,0.05,0.16,0.01,966.67,0.16,1199370.6,79.28,True,50.56,0,,8.3,9.04,False,False
07-11-2024 17:00,ALBRK,5.2,5.25,5.2,5.25,1412972.0,0.0,0.05,0.01,614.29,0.05,793566.5,78.05,True,68.37,0,,4.92,5.33,False,False
07-11-2024 17:00,TEKTU,4.48,4.65,4.48,4.65,1617555.0,0.0,0.17,0.0,8400.0,0.17,483802.2,234.34,True,59.79,2,4.48,4.48,4.69,False,False
07-11-2024 17:00,AEFES,197.5,206.2,197.5,206.2,1544633.0,0.0,8.7,1.06,720.75,8.7,794734.2,94.36,True,78.81,1,206.2,192.8,ATH,False,False
07-11-2024 17:00,TCKRC,22.74,23.46,22.66,23.3,988731.0,0.16,0.56,0.01,4566.67,0.56,357621.5,176.47,True,56.74,1,23.46,22.52,23.46,False,False
07-11-2024 17:00,SOKM,41.94,42.48,41.9,42.44,1605227.0,0.04,0.5,0.11,346.43,0.5,881607.0,82.08,True,78.02,0,,38.1,42.92,False,False
07-11-2024 17:00,FLAP,9.28,9.48,9.25,9.47,1437179.0,0.01,0.19,0.0,6233.33,0.19,591145.5,143.12,True,51.19,0,,9.2,9.76,False,False
07-11-2024 17:00,SOKE,14.14,14.41,14.13,14.37,676725.0,0.04,0.23,0.01,3733.33,0.23,251445.9,169.13,True,55.17,0,,14.03,15.31,False,False
07-11-2024 17:00,HDFGS,1.37,1.39,1.36,1.39,2006480.0,0.0,0.02,0.0,1900.0,0.02,830147.6,141.7,True,49.75,2,1.36,1.36,1.41,False,False
07-11-2024 17:00,SISE,39.2,40.04,39.1,39.86,6668721.0,0.18,0.66,0.01,6500.0,0.66,1914405.8,248.34,True,63.66,2,39.1,39.1,39.96,False,False
07-11-2024 17:00,SASA,3.69,3.77,3.68,3.77,75450312.0,0.0,0.08,0.0,3900.0,0.08,27983358.2,169.63,True,58.67,0,,3.67,3.79,False,False
07-11-2024 17:00,THYAO,277.25,283.0,276.75,282.0,8859511.0,1.0,4.75,0.38,1166.67,4.75,2442307.2,262.75,True,69.93,0,,276.0,ATH,False,False
07-11-2024 17:00,QUAGR,2.57,2.6,2.57,2.6,2344851.0,0.0,0.03,0.0,6.75539944105579e+16,0.03,755774.9,210.26,True,50.84,2,2.57,2.57,2.64,False,False
07-11-2024 17:00,PRZMA,35.9,37.0,35.88,36.96,303604.0,0.04,1.06,0.08,1225.0,1.06,183662.1,65.31,True,68.91,0,,35.66,ATH,False,False
07-11-2024 17:00,YIGIT,33.24,33.8,33.2,33.78,1886036.0,0.02,0.54,0.01,3757.14,0.54,569840.8,230.98,True,53.43,0,,33.14,34.2,False,False
07-11-2024 17:00,ASUZU,65.2,66.2,65.1,66.15,139805.0,0.05,0.95,0.02,3700.0,0.95,88522.2,57.93,True,59.36,0,,63.2,66.5,False,False
07-11-2024 17:00,ATATP,83.0,84.6,82.95,84.5,115028.0,0.1,1.5,0.18,710.81,1.5,44284.4,159.75,True,55.02,0,,82.4,86.55,False,False
07-11-2024 16:00,AFYON,16.65,17.16,16.64,17.1,3041329.0,0.06,0.45,0.04,1116.22,0.45,1627079.0,86.92,True,63.76,0,,16.0,17.58,False,False
07-11-2024 15:00,ZRGYO,11.42,11.66,11.42,11.65,808995.0,0.01,0.23,0.02,900.0,0.23,349215.4,131.66,True,61.78,0,,11.23,11.77,False,False
07-11-2024 15:00,TATEN,32.12,33.54,31.9,33.54,1545439.0,0.0,1.42,0.29,382.99,1.42,371693.7,315.78,True,79.7,0,,29.9,ATH,False,False
07-11-2024 14:00,TAVHL,237.8,241.3,237.3,240.6,329222.0,0.7,2.8,0.45,522.22,2.8,155689.1,111.46,True,68.95,0,,222.6,ATH,False,False
07-11-2024 13:00,BOSSA,5.96,6.13,5.96,6.13,1058574.0,0.0,0.17,0.01,1033.33,0.17,427627.4,147.55,True,67.64,0,,5.85,6.26,False,False
07-11-2024 12:00,GOODY,16.09,16.59,16.09,16.51,780363.0,0.08,0.42,0.06,556.25,0.42,205852.0,279.09,True,72.77,0,,15.6,ATH,False,False
07-11-2024 12:00,GRSEL,136.3,143.1,136.1,141.5,555369.0,1.6,5.2,0.42,1138.1,5.2,162290.2,242.21,True,59.99,0,,132.6,144.4,False,False
07-11-2024 11:00,ADEL,42.06,44.2,41.9,44.2,2533085.0,0.0,2.14,0.1,2040.0,2.14,750836.9,237.37,True,61.71,0,,41.5,ATH,False,False
07-11-2024 11:00,IHLAS,1.23,1.26,1.22,1.26,49591700.0,0.0,0.03,0.0,inf,0.03,17479492.8,183.71,True,84.89,0,,1.15,ATH,False,False
07-11-2024 11:00,ALMAD,7.68,7.93,7.68,7.9,1646321.0,0.03,0.22,0.04,464.1,0.22,645864.9,154.9,True,68.03,0,,7.44,7.94,False,False
07-11-2024 11:00,RYSAS,13.28,13.68,13.24,13.67,745319.0,0.01,0.39,0.02,1850.0,0.39,288974.1,157.92,True,58.07,0,,12.9,14.71,True,True
